customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Customer_Segment
1532,43,5,3212.5,4,5,5,455,Potential Loyalist
1533,248,1,1858.18,1,1,4,114,At Risk Customer
1534,162,4,0.0,2,4,1,241,At Risk Customer
1535,34,4,0.0,4,4,1,441,Potential Loyalist
1536,278,1,0.0,1,1,1,111,At Risk Customer
1537,66,2,0.0,3,1,1,311,Regular Customer
1538,51,5,1661.69,4,5,4,454,Potential Loyalist
1539,26,4,4421.79,5,4,5,545,Potential Loyalist
1541,39,1,0.0,4,1,1,411,Regular Customer
1542,100,2,0.0,3,1,1,311,Regular Customer
1543,59,4,4321.89,4,4,5,445,Potential Loyalist
1544,58,4,0.0,4,4,1,441,Potential Loyalist
1545,25,7,1395.81,5,5,4,554,Potential Loyalist
1546,321,1,0.0,1,1,1,111,At Risk Customer
1547,157,3,0.0,2,3,1,231,At Risk Customer
1548,122,1,2348.55,2,1,5,215,At Risk Customer
1550,4,5,7921.13,5,5,5,555,High Value Customer
1551,7,4,641.61,5,4,3,543,Potential Loyalist
1552,326,1,0.0,1,1,1,111,At Risk Customer
1553,306,2,0.0,1,1,1,111,At Risk Customer
1554,13,3,0.0,5,3,1,531,Potential Loyalist
1555,146,3,2601.76,2,3,5,235,At Risk Customer
1556,20,4,0.0,5,4,1,541,Potential Loyalist
1557,277,2,1890.24,1,1,4,114,At Risk Customer
1558,38,2,0.0,4,1,1,411,Regular Customer
1559,240,1,0.0,1,1,1,111,At Risk Customer
1560,20,2,1852.44,5,1,4,514,Regular Customer
1561,98,2,0.0,3,1,1,311,Regular Customer
1562,213,3,0.0,1,3,1,131,At Risk Customer
1563,8,3,0.0,5,3,1,531,Potential Loyalist
1564,52,5,1536.96,4,5,4,454,Potential Loyalist
1565,351,1,0.0,1,1,1,111,At Risk Customer
1566,108,3,589.15,2,3,3,233,At Risk Customer
1567,113,1,0.0,2,1,1,211,At Risk Customer
1568,157,1,0.0,2,1,1,211,At Risk Customer
1569,96,5,2879.92,3,5,5,355,Regular Customer
1570,106,3,3623.82,3,3,5,335,Regular Customer
1571,142,2,2562.31,2,1,5,215,At Risk Customer
1572,345,2,0.0,1,1,1,111,At Risk Customer
1573,133,3,0.0,2,3,1,231,At Risk Customer
1574,9,2,0.0,5,1,1,511,Regular Customer
1575,50,4,0.0,4,4,1,441,Potential Loyalist
1576,228,1,0.0,1,1,1,111,At Risk Customer
1577,93,4,1887.37,3,4,4,344,Regular Customer
1578,11,1,0.0,5,1,1,511,Regular Customer
1579,2,4,0.0,5,4,1,541,Potential Loyalist
1580,20,1,0.0,5,1,1,511,Regular Customer
1581,120,2,956.08,2,1,4,214,At Risk Customer
1582,182,4,0.0,2,4,1,241,At Risk Customer
1583,46,3,0.0,4,3,1,431,Potential Loyalist
1584,294,2,0.0,1,1,1,111,At Risk Customer
1585,231,3,4847.17,1,3,5,135,At Risk Customer
1586,63,4,0.0,3,4,1,341,Regular Customer
1587,160,1,0.0,2,1,1,211,At Risk Customer
1588,69,1,0.0,3,1,1,311,Regular Customer
1589,48,3,1146.6,4,3,4,434,Potential Loyalist
1591,61,3,0.0,4,3,1,431,Potential Loyalist
1592,13,2,0.0,5,1,1,511,Regular Customer
1593,47,4,0.0,4,4,1,441,Potential Loyalist
1594,10,5,0.0,5,5,1,551,Potential Loyalist
1595,101,2,253.56,3,1,3,313,Regular Customer
1596,220,1,0.0,1,1,1,111,At Risk Customer
1597,224,4,0.0,1,4,1,141,At Risk Customer
1598,66,5,0.0,3,5,1,351,Regular Customer
1599,57,4,3167.7400000000002,4,4,5,445,Potential Loyalist
1600,34,2,970.88,4,1,4,414,Regular Customer
1601,134,2,1166.22,2,1,4,214,At Risk Customer
1602,151,2,0.0,2,1,1,211,At Risk Customer
1603,159,1,0.0,2,1,1,211,At Risk Customer
1604,160,5,425.65,2,5,3,253,At Risk Customer
1605,127,2,0.0,2,1,1,211,At Risk Customer
1606,66,2,0.0,3,1,1,311,Regular Customer
1607,131,4,766.55,2,4,4,244,At Risk Customer
1608,78,5,8634.02,3,5,5,355,Regular Customer
1609,144,2,0.0,2,1,1,211,At Risk Customer
1610,285,1,0.0,1,1,1,111,At Risk Customer
1611,130,5,0.0,2,5,1,251,At Risk Customer
1612,44,2,2539.1,4,1,5,415,Regular Customer
1613,17,3,2440.56,5,3,5,535,Potential Loyalist
1614,229,2,0.0,1,1,1,111,At Risk Customer
1615,11,5,2330.22,5,5,4,554,Potential Loyalist
1616,313,2,0.0,1,1,1,111,At Risk Customer
1617,193,1,0.0,1,1,1,111,At Risk Customer
1618,32,3,1529.82,4,3,4,434,Potential Loyalist
1619,204,2,0.0,1,1,1,111,At Risk Customer
1620,144,3,4390.95,2,3,5,235,At Risk Customer
1621,301,1,0.0,1,1,1,111,At Risk Customer
1622,45,4,1951.13,4,4,4,444,Potential Loyalist
1623,52,3,0.0,4,3,1,431,Potential Loyalist
1624,153,4,1483.5700000000002,2,4,4,244,At Risk Customer
1625,312,2,0.0,1,1,1,111,At Risk Customer
1626,0,5,0.0,5,5,1,551,Potential Loyalist
1627,139,1,1327.0,2,1,4,214,At Risk Customer
1628,17,6,0.0,5,5,1,551,Potential Loyalist
1629,127,3,432.01,2,3,3,233,At Risk Customer
1630,127,3,0.0,2,3,1,231,At Risk Customer
1631,104,3,2336.52,3,3,4,334,Regular Customer
1632,14,5,1683.59,5,5,4,554,Potential Loyalist
1633,93,1,0.0,3,1,1,311,Regular Customer
1634,145,6,0.0,2,5,1,251,At Risk Customer
1635,182,5,1696.4,2,5,4,254,At Risk Customer
1636,203,2,0.0,1,1,1,111,At Risk Customer
1637,141,2,0.0,2,1,1,211,At Risk Customer
1638,24,2,0.0,5,1,1,511,Regular Customer
1639,101,3,0.0,3,3,1,331,Regular Customer
1640,234,2,765.98,1,1,4,114,At Risk Customer
1641,39,4,1094.88,4,4,4,444,Potential Loyalist
1642,29,2,0.0,4,1,1,411,Regular Customer
1643,293,2,0.0,1,1,1,111,At Risk Customer
1644,65,4,1552.99,3,4,4,344,Regular Customer
1645,224,2,3067.74,1,1,5,115,At Risk Customer
1646,19,8,5386.24,5,5,5,555,High Value Customer
1647,6,3,3613.1000000000004,5,3,5,535,Potential Loyalist
1648,199,2,0.0,1,2,1,121,At Risk Customer
1649,15,2,1929.76,5,2,4,524,Regular Customer
1651,140,2,0.0,2,2,1,221,At Risk Customer
1652,56,4,0.0,4,4,1,441,Potential Loyalist
1653,308,1,0.0,1,1,1,111,At Risk Customer
1655,76,2,0.0,3,2,1,321,Regular Customer
1656,57,3,0.0,4,3,1,431,Potential Loyalist
1657,200,3,1068.19,1,3,4,134,At Risk Customer
1658,100,2,1048.12,3,2,4,324,Regular Customer
1659,43,5,809.91,4,5,4,454,Potential Loyalist
1660,230,1,0.0,1,1,1,111,At Risk Customer
1661,133,5,10152.52,2,5,5,255,At Risk Customer
1662,67,3,0.0,3,3,1,331,Regular Customer
1663,28,3,0.0,4,3,1,431,Potential Loyalist
1664,69,2,0.0,3,2,1,321,Regular Customer
1665,25,3,0.0,5,3,1,531,Potential Loyalist
1666,10,6,0.0,5,5,1,551,Potential Loyalist
1667,57,3,3170.98,4,3,5,435,Potential Loyalist
1668,67,3,722.8,3,3,3,333,Regular Customer
1669,354,1,0.0,1,1,1,111,At Risk Customer
1671,157,3,0.0,2,3,1,231,At Risk Customer
1672,95,4,807.22,3,4,4,344,Regular Customer
1673,211,1,1104.84,1,1,4,114,At Risk Customer
1674,53,4,0.0,4,4,1,441,Potential Loyalist
1675,36,5,5207.360000000001,4,5,5,455,Potential Loyalist
1676,212,2,3942.9700000000003,1,2,5,125,At Risk Customer
1677,4,3,0.0,5,3,1,531,Potential Loyalist
1678,24,2,0.0,5,2,1,521,Regular Customer
1679,150,3,0.0,2,3,1,231,At Risk Customer
1680,11,2,0.0,5,2,1,521,Regular Customer
1681,38,2,407.71,4,2,3,423,Regular Customer
1682,98,3,2536.28,3,3,5,335,Regular Customer
1683,250,3,1929.0,1,3,4,134,At Risk Customer
1684,217,2,0.0,1,2,1,121,At Risk Customer
1687,117,2,1318.78,2,2,4,224,At Risk Customer
1688,6,3,1141.31,5,3,4,534,Potential Loyalist
1689,80,3,0.0,3,3,1,331,Regular Customer
1690,38,5,3004.06,4,5,5,455,Potential Loyalist
1691,31,2,0.0,4,2,1,421,Regular Customer
1692,36,5,0.0,4,5,1,451,Potential Loyalist
1693,1,2,0.0,5,2,1,521,Regular Customer
1694,178,4,3849.17,2,4,5,245,At Risk Customer
1695,66,2,725.39,3,2,3,323,Regular Customer
1696,1,3,0.0,5,3,1,531,Potential Loyalist
1697,50,3,1989.62,4,3,4,434,Potential Loyalist
1698,245,2,4020.0,1,2,5,125,At Risk Customer
1699,202,2,1136.57,1,2,4,124,At Risk Customer
1700,352,2,0.0,1,2,1,121,At Risk Customer
1701,267,1,0.0,1,1,1,111,At Risk Customer
1702,286,2,805.1700000000001,1,2,4,124,At Risk Customer
1703,267,4,2702.64,1,4,5,145,At Risk Customer
1704,23,1,0.0,5,1,1,511,Regular Customer
1705,61,1,0.0,4,1,1,411,Regular Customer
1706,56,5,1735.8,4,5,4,454,Potential Loyalist
1707,154,2,0.0,2,2,1,221,At Risk Customer
1708,15,3,1565.29,5,3,4,534,Potential Loyalist
1709,148,2,1876.09,2,2,4,224,At Risk Customer
1710,35,2,6703.32,4,2,5,425,Regular Customer
1711,76,5,1730.48,3,5,4,354,Regular Customer
1712,17,6,3794.86,5,5,5,555,High Value Customer
1713,256,3,1641.2,1,3,4,134,At Risk Customer
1714,122,1,0.0,2,1,1,211,At Risk Customer
1715,13,4,0.0,5,4,1,541,Potential Loyalist
1716,240,2,0.0,1,2,1,121,At Risk Customer
1717,24,4,0.0,5,4,1,541,Potential Loyalist
1719,2,3,4606.89,5,3,5,535,Potential Loyalist
1720,30,4,2791.04,4,4,5,445,Potential Loyalist
1721,295,1,0.0,1,1,1,111,At Risk Customer
1722,33,2,2146.9700000000003,4,2,4,424,Regular Customer
1723,12,3,365.57,5,3,3,533,Potential Loyalist
1724,262,1,0.0,1,1,1,111,At Risk Customer
1725,335,1,0.0,1,1,1,111,At Risk Customer
1726,164,4,0.0,2,4,1,241,At Risk Customer
1727,29,5,0.0,4,5,1,451,Potential Loyalist
1728,97,2,4775.0,3,2,5,325,Regular Customer
1729,348,1,0.0,1,1,1,111,At Risk Customer
1730,14,3,681.53,5,3,3,533,Potential Loyalist
1731,55,3,1130.1,4,3,4,434,Potential Loyalist
1732,28,2,415.91,4,2,3,423,Regular Customer
1733,40,2,688.34,4,2,3,423,Regular Customer
1734,37,5,0.0,4,5,1,451,Potential Loyalist
1735,116,2,0.0,2,2,1,221,At Risk Customer
1736,318,1,2510.82,1,1,5,115,At Risk Customer
1737,49,2,0.0,4,2,1,421,Regular Customer
1738,11,3,13800.96,5,3,5,535,Potential Loyalist
1740,6,2,0.0,5,2,1,521,Regular Customer
1741,78,5,0.0,3,5,1,351,Regular Customer
1742,3,2,1286.8,5,2,4,524,Regular Customer
1743,48,3,0.0,4,3,1,431,Potential Loyalist
1744,186,1,0.0,1,1,1,111,At Risk Customer
1745,162,4,1012.98,2,4,4,244,At Risk Customer
1746,62,3,288.04,3,3,3,333,Regular Customer
1747,88,3,5489.889999999999,3,3,5,335,Regular Customer
1748,62,3,0.0,3,3,1,331,Regular Customer
1749,1,3,882.81,5,3,4,534,Potential Loyalist
1750,200,1,0.0,1,1,1,111,At Risk Customer
1751,37,5,1128.93,4,5,4,454,Potential Loyalist
1752,61,1,0.0,4,1,1,411,Regular Customer
1753,206,1,0.0,1,1,1,111,At Risk Customer
1754,56,3,0.0,4,3,1,431,Potential Loyalist
1755,329,2,0.0,1,2,1,121,At Risk Customer
1756,253,2,666.3,1,2,3,123,At Risk Customer
1757,23,2,794.94,5,2,4,524,Regular Customer
1758,67,1,0.0,3,1,1,311,Regular Customer
1759,69,4,922.11,3,4,4,344,Regular Customer
1760,182,2,0.0,2,2,1,221,At Risk Customer
1761,113,3,0.0,2,3,1,231,At Risk Customer
1762,138,2,4314.87,2,2,5,225,At Risk Customer
1763,61,5,5219.03,4,5,5,455,Potential Loyalist
1764,5,4,1182.76,5,4,4,544,Potential Loyalist
1765,20,4,6114.2,5,4,5,545,Potential Loyalist
1766,69,4,606.83,3,4,3,343,Regular Customer
1767,22,2,537.62,5,2,3,523,Regular Customer
1768,273,1,0.0,1,1,1,111,At Risk Customer
1769,355,1,0.0,1,1,1,111,At Risk Customer
1770,224,2,678.33,1,2,3,123,At Risk Customer
1772,109,4,0.0,2,4,1,241,At Risk Customer
1773,47,5,4761.9400000000005,4,5,5,455,Potential Loyalist
1774,270,2,0.0,1,2,1,121,At Risk Customer
1775,55,1,0.0,4,1,1,411,Regular Customer
1776,58,4,0.0,4,4,1,441,Potential Loyalist
1777,26,5,150.84,5,5,3,553,Potential Loyalist
1778,122,1,1006.0,2,1,4,214,At Risk Customer
1779,344,1,0.0,1,1,1,111,At Risk Customer
1780,141,4,3213.85,2,4,5,245,At Risk Customer
1781,13,6,752.89,5,5,4,554,Potential Loyalist
1782,237,1,0.0,1,1,1,111,At Risk Customer
1783,33,2,958.94,4,2,4,424,Regular Customer
1784,113,3,0.0,2,3,1,231,At Risk Customer
1785,16,2,0.0,5,2,1,521,Regular Customer
1786,330,2,2626.37,1,2,5,125,At Risk Customer
1787,82,3,1424.09,3,3,4,334,Regular Customer
1788,157,3,632.04,2,3,3,233,At Risk Customer
1789,188,4,4764.74,1,4,5,145,At Risk Customer
1790,155,2,0.0,2,2,1,221,At Risk Customer
1791,101,1,0.0,3,1,1,311,Regular Customer
1792,109,1,0.0,2,1,1,211,At Risk Customer
1793,364,1,0.0,1,1,1,111,At Risk Customer
1794,12,2,0.0,5,2,1,521,Regular Customer
1795,14,4,527.61,5,4,3,543,Potential Loyalist
1797,25,4,2043.63,5,4,4,544,Potential Loyalist
1798,105,3,3230.25,3,3,5,335,Regular Customer
1799,10,6,0.0,5,5,1,551,Potential Loyalist
1800,183,3,1153.65,1,3,4,134,At Risk Customer
1801,142,2,2547.22,2,2,5,225,At Risk Customer
1802,18,2,1337.24,5,2,4,524,Regular Customer
1803,31,6,2206.11,4,5,4,454,Potential Loyalist
1804,24,3,0.0,5,3,1,531,Potential Loyalist
1805,205,1,0.0,1,1,1,111,At Risk Customer
1806,323,1,0.0,1,1,1,111,At Risk Customer
1807,104,2,0.0,3,2,1,321,Regular Customer
1808,151,3,506.2,2,3,3,233,At Risk Customer
1809,336,1,0.0,1,1,1,111,At Risk Customer
1810,89,4,0.0,3,4,1,341,Regular Customer
1811,7,4,2675.0099999999998,5,4,5,545,Potential Loyalist
1812,243,3,1980.48,1,3,4,134,At Risk Customer
1813,52,5,0.0,4,5,1,451,Potential Loyalist
1814,8,5,2276.38,5,5,4,554,Potential Loyalist
1815,20,4,1156.8,5,4,4,544,Potential Loyalist
1816,79,2,0.0,3,2,1,321,Regular Customer
1817,193,1,0.0,1,1,1,111,At Risk Customer
1818,30,2,0.0,4,2,1,421,Regular Customer
1819,84,2,3192.12,3,2,5,325,Regular Customer
1820,24,3,0.0,5,3,1,531,Potential Loyalist
1823,157,5,2421.66,2,5,5,255,At Risk Customer
1824,362,1,0.0,1,1,1,111,At Risk Customer
1825,30,4,2864.42,4,4,5,445,Potential Loyalist
1826,49,4,0.0,4,4,1,441,Potential Loyalist
1827,261,1,0.0,1,1,1,111,At Risk Customer
1829,12,2,1398.4,5,2,4,524,Regular Customer
1830,3,2,1788.8899999999999,5,2,4,524,Regular Customer
1831,243,1,0.0,1,1,1,111,At Risk Customer
1832,15,6,1846.82,5,5,4,554,Potential Loyalist
1833,105,2,0.0,3,2,1,321,Regular Customer
1834,35,5,1904.63,4,5,4,454,Potential Loyalist
1835,282,2,177.68,1,2,3,123,At Risk Customer
1836,18,1,0.0,5,1,1,511,Regular Customer
1837,144,2,343.86,2,2,3,223,At Risk Customer
1838,28,3,0.0,4,3,1,431,Potential Loyalist
1839,127,3,756.53,2,3,4,234,At Risk Customer
1840,49,3,6283.03,4,3,5,435,Potential Loyalist
1841,15,3,689.02,5,3,3,533,Potential Loyalist
1842,93,4,2288.83,3,4,4,344,Regular Customer
1843,162,2,0.0,2,2,1,221,At Risk Customer
1844,88,2,0.0,3,2,1,321,Regular Customer
1845,195,2,0.0,1,2,1,121,At Risk Customer
1846,261,4,2908.1,1,4,5,145,At Risk Customer
1847,154,3,0.0,2,3,1,231,At Risk Customer
1848,200,2,0.0,1,2,1,121,At Risk Customer
1849,59,2,0.0,4,2,1,421,Regular Customer
1850,256,2,0.0,1,2,1,121,At Risk Customer
1851,210,3,5448.2,1,3,5,135,At Risk Customer
1852,80,3,0.0,3,3,1,331,Regular Customer
1853,48,5,3799.8199999999997,4,5,5,455,Potential Loyalist
1854,82,2,4694.13,3,2,5,325,Regular Customer
1855,24,6,0.0,5,5,1,551,Potential Loyalist
1856,20,4,1251.12,5,4,4,544,Potential Loyalist
1857,15,5,0.0,5,5,1,551,Potential Loyalist
1858,282,2,0.0,1,2,1,121,At Risk Customer
1859,3,4,0.0,5,4,1,541,Potential Loyalist
1860,96,1,0.0,3,1,1,311,Regular Customer
1861,52,5,6969.4400000000005,4,5,5,455,Potential Loyalist
1862,41,4,787.95,4,4,4,444,Potential Loyalist
1863,135,3,0.0,2,3,1,231,At Risk Customer
1864,69,2,0.0,3,2,1,321,Regular Customer
1865,111,1,934.29,2,1,4,214,At Risk Customer
1867,191,3,1414.74,1,3,4,134,At Risk Customer
1868,15,4,550.28,5,4,3,543,Potential Loyalist
1869,107,2,0.0,3,2,1,321,Regular Customer
1870,78,2,0.0,3,2,1,321,Regular Customer
1871,150,2,0.0,2,2,1,221,At Risk Customer
1872,111,5,0.0,2,5,1,251,At Risk Customer
1873,26,2,4479.51,5,2,5,525,Regular Customer
1874,181,3,742.85,2,3,4,234,At Risk Customer
1875,16,1,0.0,5,1,1,511,Regular Customer
1876,148,1,0.0,2,1,1,211,At Risk Customer
1877,20,2,0.0,5,2,1,521,Regular Customer
1879,300,2,0.0,1,2,1,121,At Risk Customer
1880,2,3,7776.56,5,3,5,535,Potential Loyalist
1881,114,3,2444.0,2,3,5,235,At Risk Customer
1882,307,1,0.0,1,1,1,111,At Risk Customer
1884,0,6,0.0,5,5,1,551,Potential Loyalist
1885,68,3,773.51,3,3,4,334,Regular Customer
1886,204,1,3758.12,1,1,5,115,At Risk Customer
1887,80,2,0.0,3,2,1,321,Regular Customer
1888,109,2,0.0,2,2,1,221,At Risk Customer
1889,22,2,3985.24,5,2,5,525,Regular Customer
1890,78,5,1673.45,3,5,4,354,Regular Customer
1891,173,5,0.0,2,5,1,251,At Risk Customer
1892,70,1,0.0,3,1,1,311,Regular Customer
1893,152,1,0.0,2,1,1,211,At Risk Customer
1894,335,1,3616.48,1,1,5,115,At Risk Customer
1895,150,1,0.0,2,1,1,211,At Risk Customer
1897,138,1,0.0,2,1,1,211,At Risk Customer
1898,64,3,0.0,3,3,1,331,Regular Customer
1899,44,4,3473.2,4,4,5,445,Potential Loyalist
1900,81,4,0.0,3,4,1,341,Regular Customer
1901,84,3,0.0,3,3,1,331,Regular Customer
1902,31,2,0.0,4,2,1,421,Regular Customer
1903,161,3,611.98,2,3,3,233,At Risk Customer
1904,71,2,0.0,3,2,1,321,Regular Customer
1905,106,1,0.0,3,1,1,311,Regular Customer
1906,81,3,0.0,3,3,1,331,Regular Customer
1907,208,1,0.0,1,1,1,111,At Risk Customer
1908,42,3,619.54,4,3,3,433,Potential Loyalist
1909,40,3,0.0,4,3,1,431,Potential Loyalist
1910,10,6,0.0,5,5,1,551,Potential Loyalist
1912,53,3,0.0,4,3,1,431,Potential Loyalist
1913,120,1,0.0,2,1,1,211,At Risk Customer
1914,96,4,337.89,3,4,3,343,Regular Customer
1915,170,6,1722.87,2,5,4,254,At Risk Customer
1916,56,5,211.63,4,5,3,453,Potential Loyalist
1917,92,2,0.0,3,2,1,321,Regular Customer
1918,55,2,0.0,4,2,1,421,Regular Customer
1919,66,1,0.0,3,1,1,311,Regular Customer
1920,40,3,0.0,4,3,1,431,Potential Loyalist
1921,23,5,0.0,5,5,1,551,Potential Loyalist
1922,144,2,742.32,2,2,4,224,At Risk Customer
1923,68,3,2511.84,3,3,5,335,Regular Customer
1924,17,2,0.0,5,2,1,521,Regular Customer
1925,82,2,0.0,3,2,1,321,Regular Customer
1926,51,8,3901.2299999999996,4,5,5,455,Potential Loyalist
1927,6,4,944.91,5,4,4,544,Potential Loyalist
1928,279,2,0.0,1,2,1,121,At Risk Customer
1929,57,3,2165.5699999999997,4,3,4,434,Potential Loyalist
1930,183,4,1232.25,1,4,4,144,At Risk Customer
1931,64,2,0.0,3,2,1,321,Regular Customer
1933,90,1,0.0,3,1,1,311,Regular Customer
1934,59,4,3780.33,4,4,5,445,Potential Loyalist
1935,21,4,0.0,5,4,1,541,Potential Loyalist
1936,108,4,1525.02,2,4,4,244,At Risk Customer
1937,16,3,450.44,5,3,3,533,Potential Loyalist
1938,3,4,0.0,5,4,1,541,Potential Loyalist
1940,104,2,0.0,3,2,1,321,Regular Customer
1941,190,6,4066.58,1,5,5,155,At Risk Customer
1942,309,1,0.0,1,1,1,111,At Risk Customer
1943,80,5,5817.66,3,5,5,355,Regular Customer
1944,262,1,0.0,1,1,1,111,At Risk Customer
1945,156,2,740.14,2,2,4,224,At Risk Customer
1946,29,4,442.42,4,4,3,443,Potential Loyalist
1947,25,4,2008.35,5,4,4,544,Potential Loyalist
1948,116,2,3147.14,2,2,5,225,At Risk Customer
1949,179,4,0.0,2,4,1,241,At Risk Customer
1950,69,5,3595.68,3,5,5,355,Regular Customer
1951,25,4,5702.030000000001,5,4,5,545,Potential Loyalist
1952,128,5,0.0,2,5,1,251,At Risk Customer
1953,41,4,4341.24,4,4,5,445,Potential Loyalist
1954,215,1,0.0,1,1,1,111,At Risk Customer
1955,220,2,2123.25,1,2,4,124,At Risk Customer
1956,146,3,1135.6,2,3,4,234,At Risk Customer
1957,205,3,2259.73,1,3,4,134,At Risk Customer
1958,14,3,3011.63,5,3,5,535,Potential Loyalist
1959,67,3,825.0,3,3,4,334,Regular Customer
1960,51,5,7002.41,4,5,5,455,Potential Loyalist
1961,13,2,0.0,5,2,1,521,Regular Customer
1962,282,1,0.0,1,1,1,111,At Risk Customer
1963,51,3,1399.0,4,3,4,434,Potential Loyalist
1964,3,2,0.0,5,2,1,521,Regular Customer
1965,1,7,1619.46,5,5,4,554,Potential Loyalist
1966,29,4,2704.6,4,4,5,445,Potential Loyalist
1967,124,3,0.0,2,3,1,231,At Risk Customer
1968,30,2,0.0,4,2,1,421,Regular Customer
1969,17,4,3084.52,5,4,5,545,Potential Loyalist
1970,89,1,0.0,3,1,1,311,Regular Customer
1971,170,5,1431.76,2,5,4,254,At Risk Customer
1972,145,2,0.0,2,2,1,221,At Risk Customer
1973,133,5,10467.41,2,5,5,255,At Risk Customer
1974,57,4,1278.26,4,4,4,444,Potential Loyalist
1975,48,1,0.0,4,1,1,411,Regular Customer
1976,246,1,0.0,1,1,1,111,At Risk Customer
1977,60,5,6820.77,4,5,5,455,Potential Loyalist
1978,80,2,0.0,3,2,1,321,Regular Customer
1979,42,2,6200.4,4,2,5,425,Regular Customer
1980,303,1,0.0,1,1,1,111,At Risk Customer
1981,21,5,0.0,5,5,1,551,Potential Loyalist
1982,103,5,1212.63,3,5,4,354,Regular Customer
1983,25,4,0.0,5,4,1,541,Potential Loyalist
1984,227,1,0.0,1,1,1,111,At Risk Customer
1985,130,6,4485.96,2,5,5,255,At Risk Customer
1986,18,6,723.1,5,5,3,553,Potential Loyalist
1987,262,2,564.16,1,2,3,123,At Risk Customer
1988,47,1,0.0,4,1,1,411,Regular Customer
1989,173,1,0.0,2,1,1,211,At Risk Customer
1990,97,1,4020.52,3,1,5,315,Regular Customer
1991,125,3,0.0,2,3,1,231,At Risk Customer
1992,91,2,0.0,3,2,1,321,Regular Customer
1993,4,4,756.09,5,4,4,544,Potential Loyalist
1994,177,2,355.84,2,2,3,223,At Risk Customer
1995,16,3,493.96,5,3,3,533,Potential Loyalist
1996,25,6,3338.77,5,5,5,555,High Value Customer
1997,68,4,2431.34,3,4,5,345,Regular Customer
1998,100,3,0.0,3,3,1,331,Regular Customer
1999,97,1,0.0,3,1,1,311,Regular Customer
2000,242,2,0.0,1,2,1,121,At Risk Customer
2001,202,1,0.0,1,1,1,111,At Risk Customer
2002,35,5,1472.05,4,5,4,454,Potential Loyalist
2003,39,4,0.0,4,4,1,441,Potential Loyalist
2004,119,2,315.81,2,2,3,223,At Risk Customer
2005,77,2,0.0,3,2,1,321,Regular Customer
2006,59,2,0.0,4,2,1,421,Regular Customer
2007,11,2,0.0,5,2,1,521,Regular Customer
2008,41,5,2099.95,4,5,4,454,Potential Loyalist
2009,154,4,4369.6,2,4,5,245,At Risk Customer
2010,153,2,0.0,2,2,1,221,At Risk Customer
2011,313,2,0.0,1,2,1,121,At Risk Customer
2013,4,3,1609.31,5,3,4,534,Potential Loyalist
2014,4,4,232.87,5,4,3,543,Potential Loyalist
2015,46,2,0.0,4,2,1,421,Regular Customer
2016,48,1,0.0,4,1,1,411,Regular Customer
2017,22,3,325.76,5,3,3,533,Potential Loyalist
2018,12,2,0.0,5,2,1,521,Regular Customer
2019,50,2,0.0,4,2,1,421,Regular Customer
2020,97,3,3592.26,3,3,5,335,Regular Customer
2021,88,3,0.0,3,3,1,331,Regular Customer
2022,39,2,0.0,4,2,1,421,Regular Customer
2023,15,4,0.0,5,4,1,541,Potential Loyalist
2025,80,3,407.23,3,3,3,333,Regular Customer
2026,7,7,7683.26,5,5,5,555,High Value Customer
2027,158,4,1507.9,2,4,4,244,At Risk Customer
2028,61,2,0.0,4,2,1,421,Regular Customer
2029,25,6,970.4,5,5,4,554,Potential Loyalist
2030,18,3,415.02,5,3,3,533,Potential Loyalist
2031,54,1,0.0,4,1,1,411,Regular Customer
2032,298,1,0.0,1,1,1,111,At Risk Customer
2033,143,2,0.0,2,2,1,221,At Risk Customer
2034,170,1,0.0,2,1,1,211,At Risk Customer
2035,143,5,2652.92,2,5,5,255,At Risk Customer
2036,30,2,522.43,4,2,3,423,Regular Customer
2037,26,4,3138.17,5,4,5,545,Potential Loyalist
2038,114,1,0.0,2,1,1,211,At Risk Customer
2039,134,5,1490.94,2,5,4,254,At Risk Customer
2040,343,1,0.0,1,1,1,111,At Risk Customer
2041,16,3,8680.05,5,3,5,535,Potential Loyalist
2042,103,4,0.0,3,4,1,341,Regular Customer
2043,8,2,0.0,5,2,1,521,Regular Customer
2044,56,2,843.44,4,2,4,424,Regular Customer
2045,15,1,0.0,5,1,1,511,Regular Customer
2046,91,2,898.84,3,2,4,324,Regular Customer
2047,35,1,0.0,4,1,1,411,Regular Customer
2048,36,4,1290.46,4,4,4,444,Potential Loyalist
2049,71,2,0.0,3,2,1,321,Regular Customer
2050,34,2,0.0,4,2,1,421,Regular Customer
2051,135,2,507.47,2,2,3,223,At Risk Customer
2052,69,3,0.0,3,3,1,331,Regular Customer
2053,1,4,1988.96,5,4,4,544,Potential Loyalist
2054,134,2,433.5,2,2,3,223,At Risk Customer
2055,10,5,213.01,5,5,3,553,Potential Loyalist
2056,1,3,0.0,5,3,1,531,Potential Loyalist
2057,41,2,2175.32,4,2,4,424,Regular Customer
2058,337,1,1955.16,1,1,4,114,At Risk Customer
2060,28,3,0.0,4,3,1,431,Potential Loyalist
2061,128,2,0.0,2,2,1,221,At Risk Customer
2062,324,1,0.0,1,1,1,111,At Risk Customer
2063,127,5,1665.32,2,5,4,254,At Risk Customer
2064,59,5,4722.15,4,5,5,455,Potential Loyalist
